qid,absid
http://www.wikidata.org/entity/Q97984260,99682
http://www.wikidata.org/entity/Q97983525,99861
http://www.wikidata.org/entity/Q97987317,99943
http://www.wikidata.org/entity/Q97988363,100197
http://www.wikidata.org/entity/Q97987524,100218
http://www.wikidata.org/entity/Q97987589,100395
http://www.wikidata.org/entity/Q97987652,100436
http://www.wikidata.org/entity/Q97985146,100583
http://www.wikidata.org/entity/Q97984948,100598
http://www.wikidata.org/entity/Q97986281,100647
http://www.wikidata.org/entity/Q97984480,100691
http://www.wikidata.org/entity/Q97986454,100697
http://www.wikidata.org/entity/Q97983490,100784
http://www.wikidata.org/entity/Q97983630,100874
http://www.wikidata.org/entity/Q97987771,100906
http://www.wikidata.org/entity/Q97984538,101008
http://www.wikidata.org/entity/Q97983895,101483
http://www.wikidata.org/entity/Q97988421,101521
http://www.wikidata.org/entity/Q97984869,101585
http://www.wikidata.org/entity/Q97986948,101677
http://www.wikidata.org/entity/Q97985580,101769
http://www.wikidata.org/entity/Q97987841,136466
http://www.wikidata.org/entity/Q97985479,99697
http://www.wikidata.org/entity/Q84711716,99907
http://www.wikidata.org/entity/Q97983674,100042
http://www.wikidata.org/entity/Q97984130,100104
http://www.wikidata.org/entity/Q97985913,100182
http://www.wikidata.org/entity/Q97986058,100321
http://www.wikidata.org/entity/Q97985617,100426
http://www.wikidata.org/entity/Q97985274,100497
http://www.wikidata.org/entity/Q97983658,100658
http://www.wikidata.org/entity/Q97985813,100744
http://www.wikidata.org/entity/Q97986653,100746
http://www.wikidata.org/entity/Q97987057,100878
http://www.wikidata.org/entity/Q97987869,101120
http://www.wikidata.org/entity/Q97985397,101133
http://www.wikidata.org/entity/Q97987929,101213
http://www.wikidata.org/entity/Q97983237,101524
http://www.wikidata.org/entity/Q97987127,101549
http://www.wikidata.org/entity/Q97984232,101571
http://www.wikidata.org/entity/Q97985570,101625
http://www.wikidata.org/entity/Q97986425,101689
http://www.wikidata.org/entity/Q97983337,112102
http://www.wikidata.org/entity/Q97983278,135655
http://www.wikidata.org/entity/Q97985119,152216
http://www.wikidata.org/entity/Q97986510,99068
http://www.wikidata.org/entity/Q97983868,99104
http://www.wikidata.org/entity/Q97984532,99121
http://www.wikidata.org/entity/Q97985501,99179
http://www.wikidata.org/entity/Q97985983,99481
http://www.wikidata.org/entity/Q97986976,99485
http://www.wikidata.org/entity/Q97985566,99554
http://www.wikidata.org/entity/Q97988347,99876
http://www.wikidata.org/entity/Q97983321,99881
http://www.wikidata.org/entity/Q97985338,99920
http://www.wikidata.org/entity/Q97986192,100354
http://www.wikidata.org/entity/Q97983956,100567
http://www.wikidata.org/entity/Q97985096,100728
http://www.wikidata.org/entity/Q97988163,101382
http://www.wikidata.org/entity/Q97987928,101422
http://www.wikidata.org/entity/Q97983309,101453
http://www.wikidata.org/entity/Q97984268,101563
http://www.wikidata.org/entity/Q97987332,101729
http://www.wikidata.org/entity/Q97985675,112098
http://www.wikidata.org/entity/Q16839307,141867
http://www.wikidata.org/entity/Q97986789,152204
http://www.wikidata.org/entity/Q97987989,182709
http://www.wikidata.org/entity/Q97985383,99575
http://www.wikidata.org/entity/Q97986434,99803
http://www.wikidata.org/entity/Q97984854,100159
http://www.wikidata.org/entity/Q97987528,100225
http://www.wikidata.org/entity/Q97986056,100323
http://www.wikidata.org/entity/Q97984282,100417
http://www.wikidata.org/entity/Q97985013,100683
http://www.wikidata.org/entity/Q97988442,100738
http://www.wikidata.org/entity/Q97983648,100884
http://www.wikidata.org/entity/Q97987239,101224
http://www.wikidata.org/entity/Q97985362,101298
http://www.wikidata.org/entity/Q97984425,101448
http://www.wikidata.org/entity/Q97988007,101583
http://www.wikidata.org/entity/Q97985094,101659
http://www.wikidata.org/entity/Q97987083,101788
http://www.wikidata.org/entity/Q97987498,152227
http://www.wikidata.org/entity/Q97985301,152974
http://www.wikidata.org/entity/Q97988635,99034
http://www.wikidata.org/entity/Q97985222,99050
http://www.wikidata.org/entity/Q97988630,99125
http://www.wikidata.org/entity/Q97987565,99264
http://www.wikidata.org/entity/Q84711835,99901
http://www.wikidata.org/entity/Q97985689,100927
http://www.wikidata.org/entity/Q97986830,100940
http://www.wikidata.org/entity/Q97987941,101202
http://www.wikidata.org/entity/Q97985322,101669
http://www.wikidata.org/entity/Q97985555,112099
http://www.wikidata.org/entity/Q97986776,99183
http://www.wikidata.org/entity/Q97984187,99253
http://www.wikidata.org/entity/Q97987704,99254
http://www.wikidata.org/entity/Q97986209,99407
http://www.wikidata.org/entity/Q97984050,100278
http://www.wikidata.org/entity/Q97987833,100315
http://www.wikidata.org/entity/Q97988556,100458
http://www.wikidata.org/entity/Q5632579,100474
http://www.wikidata.org/entity/Q97985392,100474
http://www.wikidata.org/entity/Q97988309,100787
http://www.wikidata.org/entity/Q97984708,101274
http://www.wikidata.org/entity/Q97987931,101433
http://www.wikidata.org/entity/Q97987708,101730
http://www.wikidata.org/entity/Q97985133,110885
http://www.wikidata.org/entity/Q97987241,152982
http://www.wikidata.org/entity/Q97983924,182662
http://www.wikidata.org/entity/Q97983669,99126
http://www.wikidata.org/entity/Q97985558,99280
http://www.wikidata.org/entity/Q97984704,99286
http://www.wikidata.org/entity/Q97986611,99469
http://www.wikidata.org/entity/Q97987780,99476
http://www.wikidata.org/entity/Q97988237,99509
http://www.wikidata.org/entity/Q97984751,99663
http://www.wikidata.org/entity/Q97985568,99792
http://www.wikidata.org/entity/Q97986935,99806
http://www.wikidata.org/entity/Q97988169,99846
http://www.wikidata.org/entity/Q97985325,99856
http://www.wikidata.org/entity/Q97983259,99938
http://www.wikidata.org/entity/Q97983662,99939
http://www.wikidata.org/entity/Q97987069,99948
http://www.wikidata.org/entity/Q97986667,100009
http://www.wikidata.org/entity/Q97987421,100708
http://www.wikidata.org/entity/Q97988065,101144
http://www.wikidata.org/entity/Q97988545,101376
http://www.wikidata.org/entity/Q97987838,101537
http://www.wikidata.org/entity/Q97984571,101632
http://www.wikidata.org/entity/Q97986139,101674
http://www.wikidata.org/entity/Q97988223,101692
http://www.wikidata.org/entity/Q97987549,101698
http://www.wikidata.org/entity/Q97985706,101727
http://www.wikidata.org/entity/Q97985371,101742
http://www.wikidata.org/entity/Q97986298,101793
http://www.wikidata.org/entity/Q97986552,112081
http://www.wikidata.org/entity/Q97988082,112722
http://www.wikidata.org/entity/Q97987370,135896
http://www.wikidata.org/entity/Q97985450,182595
http://www.wikidata.org/entity/Q97983224,182653
http://www.wikidata.org/entity/Q84712242,99088
http://www.wikidata.org/entity/Q97986472,99205
http://www.wikidata.org/entity/Q97986953,99221
http://www.wikidata.org/entity/Q97984922,99361
http://www.wikidata.org/entity/Q97984386,99455
http://www.wikidata.org/entity/Q97986309,99699
http://www.wikidata.org/entity/Q97987308,99738
http://www.wikidata.org/entity/Q97984096,99750
http://www.wikidata.org/entity/Q97984640,100161
http://www.wikidata.org/entity/Q97988349,100437
http://www.wikidata.org/entity/Q97984496,100990
http://www.wikidata.org/entity/Q97984305,101142
http://www.wikidata.org/entity/Q97985947,101198
http://www.wikidata.org/entity/Q97985593,101210
http://www.wikidata.org/entity/Q97988546,101393
http://www.wikidata.org/entity/Q97987613,101556
http://www.wikidata.org/entity/Q97985678,118194
http://www.wikidata.org/entity/Q97986486,152962
http://www.wikidata.org/entity/Q97986324,99093
http://www.wikidata.org/entity/Q97984352,99239
http://www.wikidata.org/entity/Q97985974,99511
http://www.wikidata.org/entity/Q97986444,99644
http://www.wikidata.org/entity/Q97985638,99647
http://www.wikidata.org/entity/Q97986135,99936
http://www.wikidata.org/entity/Q97987678,99950
http://www.wikidata.org/entity/Q97984450,100365
http://www.wikidata.org/entity/Q97986704,100422
http://www.wikidata.org/entity/Q97985976,100427
http://www.wikidata.org/entity/Q97985468,100655
http://www.wikidata.org/entity/Q97986589,100720
http://www.wikidata.org/entity/Q97984777,100794
http://www.wikidata.org/entity/Q97983637,100889
http://www.wikidata.org/entity/Q97987943,101052
http://www.wikidata.org/entity/Q97987410,101090
http://www.wikidata.org/entity/Q84711140,101248
http://www.wikidata.org/entity/Q97987554,101738
http://www.wikidata.org/entity/Q97984263,101397
http://www.wikidata.org/entity/Q97988157,101405
http://www.wikidata.org/entity/Q97985585,101500
http://www.wikidata.org/entity/Q97986148,101580
http://www.wikidata.org/entity/Q97987001,101628
http://www.wikidata.org/entity/Q97985887,107081
http://www.wikidata.org/entity/Q20870314,110967
http://www.wikidata.org/entity/Q97986743,113004
http://www.wikidata.org/entity/Q97984604,182666
http://www.wikidata.org/entity/Q97985714,99037
http://www.wikidata.org/entity/Q97986227,99197
http://www.wikidata.org/entity/Q97985263,99388
http://www.wikidata.org/entity/Q97987607,99483
http://www.wikidata.org/entity/Q97986215,99564
http://www.wikidata.org/entity/Q97985670,99568
http://www.wikidata.org/entity/Q97985023,99728
http://www.wikidata.org/entity/Q97986665,99924
http://www.wikidata.org/entity/Q97985986,99972
http://www.wikidata.org/entity/Q97984834,100171
http://www.wikidata.org/entity/Q97986519,100209
http://www.wikidata.org/entity/Q97986559,100548
http://www.wikidata.org/entity/Q97986627,100812
http://www.wikidata.org/entity/Q97986094,100988
http://www.wikidata.org/entity/Q97985900,101129
http://www.wikidata.org/entity/Q97983249,101296
http://www.wikidata.org/entity/Q97985933,101364
http://www.wikidata.org/entity/Q97987062,101479
http://www.wikidata.org/entity/Q97987013,101699
http://www.wikidata.org/entity/Q97987491,110889
http://www.wikidata.org/entity/Q97986528,140073
http://www.wikidata.org/entity/Q97986424,152217
http://www.wikidata.org/entity/Q97984887,152219
http://www.wikidata.org/entity/Q97988088,99051
http://www.wikidata.org/entity/Q97987000,99108
http://www.wikidata.org/entity/Q97983889,99212
http://www.wikidata.org/entity/Q97985444,99220
http://www.wikidata.org/entity/Q97986230,99267
http://www.wikidata.org/entity/Q97985276,99351
http://www.wikidata.org/entity/Q97983368,99430
http://www.wikidata.org/entity/Q97988260,99435
http://www.wikidata.org/entity/Q97983299,99833
http://www.wikidata.org/entity/Q97988292,99836
http://www.wikidata.org/entity/Q97984412,100300
http://www.wikidata.org/entity/Q97985645,100334
http://www.wikidata.org/entity/Q84711097,100381
http://www.wikidata.org/entity/Q97985225,100592
http://www.wikidata.org/entity/Q97985417,100748
http://www.wikidata.org/entity/Q97988470,100763
http://www.wikidata.org/entity/Q97983283,100778
http://www.wikidata.org/entity/Q97985856,100833
http://www.wikidata.org/entity/Q97987829,101070
http://www.wikidata.org/entity/Q97985957,101204
http://www.wikidata.org/entity/Q97987885,101250
http://www.wikidata.org/entity/Q97986781,101425
http://www.wikidata.org/entity/Q97986933,101616
http://www.wikidata.org/entity/Q97986127,101641
http://www.wikidata.org/entity/Q97986461,101660
http://www.wikidata.org/entity/Q97987211,101775
http://www.wikidata.org/entity/Q97986637,101785
http://www.wikidata.org/entity/Q97984754,101787
http://www.wikidata.org/entity/Q97985713,101806
http://www.wikidata.org/entity/Q97984844,112590
http://www.wikidata.org/entity/Q97985999,113489
http://www.wikidata.org/entity/Q97987242,132822
http://www.wikidata.org/entity/Q97985922,136698
http://www.wikidata.org/entity/Q97983847,150277
http://www.wikidata.org/entity/Q97986431,99067
http://www.wikidata.org/entity/Q97985528,99071
http://www.wikidata.org/entity/Q97984930,99160
http://www.wikidata.org/entity/Q97985942,99357
http://www.wikidata.org/entity/Q97986451,99372
http://www.wikidata.org/entity/Q97987683,99420
http://www.wikidata.org/entity/Q97984788,99583
http://www.wikidata.org/entity/Q97985520,99977
http://www.wikidata.org/entity/Q97984393,100007
http://www.wikidata.org/entity/Q97984328,100092
http://www.wikidata.org/entity/Q97987184,100095
http://www.wikidata.org/entity/Q97986539,100128
http://www.wikidata.org/entity/Q97985337,100250
http://www.wikidata.org/entity/Q97988337,100448
http://www.wikidata.org/entity/Q97988523,100487
http://www.wikidata.org/entity/Q97987090,100571
http://www.wikidata.org/entity/Q97984800,100761
http://www.wikidata.org/entity/Q97983831,100885
http://www.wikidata.org/entity/Q97987905,101012
http://www.wikidata.org/entity/Q97983766,101041
http://www.wikidata.org/entity/Q84727927,101314
http://www.wikidata.org/entity/Q97985212,101560
http://www.wikidata.org/entity/Q97985621,101630
http://www.wikidata.org/entity/Q97987601,101657
http://www.wikidata.org/entity/Q97988265,101679
http://www.wikidata.org/entity/Q97983436,101694
http://www.wikidata.org/entity/Q97984189,99303
http://www.wikidata.org/entity/Q97986897,99533
http://www.wikidata.org/entity/Q97988026,99627
http://www.wikidata.org/entity/Q97988289,99654
http://www.wikidata.org/entity/Q97986301,99810
http://www.wikidata.org/entity/Q97986757,99930
http://www.wikidata.org/entity/Q97983473,100052
http://www.wikidata.org/entity/Q97986547,100135
http://www.wikidata.org/entity/Q97983539,100137
http://www.wikidata.org/entity/Q97985996,100172
http://www.wikidata.org/entity/Q97987818,100317
http://www.wikidata.org/entity/Q97984907,100498
http://www.wikidata.org/entity/Q97985427,100547
http://www.wikidata.org/entity/Q97984977,100786
http://www.wikidata.org/entity/Q97984524,101020
http://www.wikidata.org/entity/Q97985727,101067
http://www.wikidata.org/entity/Q97984244,101093
http://www.wikidata.org/entity/Q97985462,101240
http://www.wikidata.org/entity/Q97985407,101670
http://www.wikidata.org/entity/Q97986231,101686
http://www.wikidata.org/entity/Q97985241,112257
http://www.wikidata.org/entity/Q97984690,112587
http://www.wikidata.org/entity/Q97983308,136440
http://www.wikidata.org/entity/Q97984391,136803
http://www.wikidata.org/entity/Q97985538,140144
http://www.wikidata.org/entity/Q97983354,160219
http://www.wikidata.org/entity/Q97988373,182713
http://www.wikidata.org/entity/Q97986689,99044
http://www.wikidata.org/entity/Q97986582,99184
http://www.wikidata.org/entity/Q97983978,99234
http://www.wikidata.org/entity/Q97987804,99375
http://www.wikidata.org/entity/Q97983497,99540
http://www.wikidata.org/entity/Q97984465,99804
http://www.wikidata.org/entity/Q97987259,100049
http://www.wikidata.org/entity/Q97983788,100085
http://www.wikidata.org/entity/Q97986573,100269
http://www.wikidata.org/entity/Q97988091,100327
http://www.wikidata.org/entity/Q97986961,100393
http://www.wikidata.org/entity/Q97987080,100481
http://www.wikidata.org/entity/Q97984954,100618
http://www.wikidata.org/entity/Q97983531,100636
http://www.wikidata.org/entity/Q97987040,100727
http://www.wikidata.org/entity/Q97987633,100766
http://www.wikidata.org/entity/Q97985508,100854
http://www.wikidata.org/entity/Q97983242,100904
http://www.wikidata.org/entity/Q97988657,100911
http://www.wikidata.org/entity/Q97983708,100953
http://www.wikidata.org/entity/Q97984145,101119
http://www.wikidata.org/entity/Q97987866,101190
http://www.wikidata.org/entity/Q97986186,101511
http://www.wikidata.org/entity/Q97988444,101745
http://www.wikidata.org/entity/Q97987580,101746
http://www.wikidata.org/entity/Q97986879,152213
http://www.wikidata.org/entity/Q97988579,99056
http://www.wikidata.org/entity/Q97983688,99116
http://www.wikidata.org/entity/Q97984625,99289
http://www.wikidata.org/entity/Q97983750,99301
http://www.wikidata.org/entity/Q97984886,99343
http://www.wikidata.org/entity/Q97985312,99498
http://www.wikidata.org/entity/Q97987696,99754
http://www.wikidata.org/entity/Q97988438,99975
http://www.wikidata.org/entity/Q97987541,100117
http://www.wikidata.org/entity/Q97987223,100790
http://www.wikidata.org/entity/Q97984222,100811
http://www.wikidata.org/entity/Q97986397,100842
http://www.wikidata.org/entity/Q97987234,101112
http://www.wikidata.org/entity/Q97986598,101597
http://www.wikidata.org/entity/Q97988120,101663
http://www.wikidata.org/entity/Q97985663,99077
http://www.wikidata.org/entity/Q97985470,99150
http://www.wikidata.org/entity/Q97984012,99168
http://www.wikidata.org/entity/Q97983974,99200
http://www.wikidata.org/entity/Q97985140,99311
http://www.wikidata.org/entity/Q97986662,99322
http://www.wikidata.org/entity/Q97986568,99602
http://www.wikidata.org/entity/Q97983692,100185
http://www.wikidata.org/entity/Q97985661,100380
http://www.wikidata.org/entity/Q97984832,101414
http://www.wikidata.org/entity/Q97985302,100439
http://www.wikidata.org/entity/Q97984859,100581
http://www.wikidata.org/entity/Q97987045,101395
http://www.wikidata.org/entity/Q97988190,101460
http://www.wikidata.org/entity/Q97984928,101497
http://www.wikidata.org/entity/Q97985503,99122
http://www.wikidata.org/entity/Q97983262,99235
http://www.wikidata.org/entity/Q97986779,99386
http://www.wikidata.org/entity/Q97985054,99489
http://www.wikidata.org/entity/Q97987375,99567
http://www.wikidata.org/entity/Q97983256,99779
http://www.wikidata.org/entity/Q97984070,99788
http://www.wikidata.org/entity/Q97987791,99791
http://www.wikidata.org/entity/Q97986337,99841
http://www.wikidata.org/entity/Q97986119,99851
http://www.wikidata.org/entity/Q97986010,99887
http://www.wikidata.org/entity/Q97984235,100005
http://www.wikidata.org/entity/Q97986804,100173
http://www.wikidata.org/entity/Q97985649,100193
http://www.wikidata.org/entity/Q97987138,100223
http://www.wikidata.org/entity/Q97985684,100466
http://www.wikidata.org/entity/Q97988480,100490
http://www.wikidata.org/entity/Q97984943,100615
http://www.wikidata.org/entity/Q97986561,100682
http://www.wikidata.org/entity/Q97986587,100770
http://www.wikidata.org/entity/Q97987037,100803
http://www.wikidata.org/entity/Q97985695,100930
http://www.wikidata.org/entity/Q97988052,101110
http://www.wikidata.org/entity/Q97986910,101209
http://www.wikidata.org/entity/Q97983232,101220
http://www.wikidata.org/entity/Q97983373,113007
http://www.wikidata.org/entity/Q97987320,182704
http://www.wikidata.org/entity/Q97983802,99236
http://www.wikidata.org/entity/Q97986402,99300
http://www.wikidata.org/entity/Q97983314,99502
http://www.wikidata.org/entity/Q97987827,100314
http://www.wikidata.org/entity/Q97985343,100509
http://www.wikidata.org/entity/Q97985122,100591
http://www.wikidata.org/entity/Q97984738,100602
http://www.wikidata.org/entity/Q97983902,100768
http://www.wikidata.org/entity/Q97985767,100827
http://www.wikidata.org/entity/Q97985745,100996
http://www.wikidata.org/entity/Q97985014,101293
http://www.wikidata.org/entity/Q97985341,101740
http://www.wikidata.org/entity/Q97986488,152963
http://www.wikidata.org/entity/Q97983673,99145
http://www.wikidata.org/entity/Q97986720,99288
http://www.wikidata.org/entity/Q97985626,100945
http://www.wikidata.org/entity/Q97984543,101165
http://www.wikidata.org/entity/Q97983557,101482
http://www.wikidata.org/entity/Q97988586,137032
http://www.wikidata.org/entity/Q97985019,152194
http://www.wikidata.org/entity/Q97983953,152916
http://www.wikidata.org/entity/Q97985789,152986
http://www.wikidata.org/entity/Q97983273,182655
http://www.wikidata.org/entity/Q97983613,99062
http://www.wikidata.org/entity/Q97987527,99244
http://www.wikidata.org/entity/Q97985439,99273
http://www.wikidata.org/entity/Q97983999,99283
http://www.wikidata.org/entity/Q97986946,99309
http://www.wikidata.org/entity/Q97985872,99398
http://www.wikidata.org/entity/Q97988502,101675
http://www.wikidata.org/entity/Q97985692,101796
http://www.wikidata.org/entity/Q97988021,99134
http://www.wikidata.org/entity/Q97986723,99306
http://www.wikidata.org/entity/Q97987559,99355
http://www.wikidata.org/entity/Q97986954,99421
http://www.wikidata.org/entity/Q97985786,99766
http://www.wikidata.org/entity/Q97983528,99945
http://www.wikidata.org/entity/Q97984718,100165
http://www.wikidata.org/entity/Q97984847,100268
http://www.wikidata.org/entity/Q97983410,100394
http://www.wikidata.org/entity/Q97986901,100400
http://www.wikidata.org/entity/Q97984415,100408
http://www.wikidata.org/entity/Q97986340,100733
http://www.wikidata.org/entity/Q97984248,101003
http://www.wikidata.org/entity/Q97984852,101389
http://www.wikidata.org/entity/Q97988298,108495
http://www.wikidata.org/entity/Q97985866,136802
http://www.wikidata.org/entity/Q97984231,152155
http://www.wikidata.org/entity/Q97987568,99276
http://www.wikidata.org/entity/Q97985472,99731
http://www.wikidata.org/entity/Q97988410,101801
http://www.wikidata.org/entity/Q97985205,182682
http://www.wikidata.org/entity/Q97983835,99191
http://www.wikidata.org/entity/Q97986963,99986
http://www.wikidata.org/entity/Q97985591,100773
http://www.wikidata.org/entity/Q97984721,100900
http://www.wikidata.org/entity/Q97987329,100944
http://www.wikidata.org/entity/Q97988430,100994
http://www.wikidata.org/entity/Q97986652,101487
http://www.wikidata.org/entity/Q97985183,99089
http://www.wikidata.org/entity/Q97983883,99252
http://www.wikidata.org/entity/Q97986416,99412
http://www.wikidata.org/entity/Q97987677,99478
http://www.wikidata.org/entity/Q97988616,99854
http://www.wikidata.org/entity/Q97987230,101311
http://www.wikidata.org/entity/Q97985739,101650
http://www.wikidata.org/entity/Q97985792,101732
http://www.wikidata.org/entity/Q97987315,101734
http://www.wikidata.org/entity/Q97985772,182686
http://www.wikidata.org/entity/Q97984733,99096
http://www.wikidata.org/entity/Q97984616,99110
http://www.wikidata.org/entity/Q97986003,99112
http://www.wikidata.org/entity/Q97984034,99204
http://www.wikidata.org/entity/Q97987180,99681
http://www.wikidata.org/entity/Q97985424,100898
http://www.wikidata.org/entity/Q97985828,101340
http://www.wikidata.org/entity/Q97987886,102126
http://www.wikidata.org/entity/Q5120110,99419
http://www.wikidata.org/entity/Q97983456,100367
http://www.wikidata.org/entity/Q97986384,111256
http://www.wikidata.org/entity/Q97986501,119614
http://www.wikidata.org/entity/Q97988560,99353
http://www.wikidata.org/entity/Q97988232,99379
http://www.wikidata.org/entity/Q97986682,100272
http://www.wikidata.org/entity/Q84711273,100416
http://www.wikidata.org/entity/Q97987583,100690
http://www.wikidata.org/entity/Q97986456,100805
http://www.wikidata.org/entity/Q97986038,152169
http://www.wikidata.org/entity/Q97986751,152179
http://www.wikidata.org/entity/Q97984661,152196
http://www.wikidata.org/entity/Q97984710,99321
http://www.wikidata.org/entity/Q97985860,99341
http://www.wikidata.org/entity/Q97985365,99677
http://www.wikidata.org/entity/Q97983733,99758
http://www.wikidata.org/entity/Q97985896,99789
http://www.wikidata.org/entity/Q97986317,100310
http://www.wikidata.org/entity/Q97985039,100368
http://www.wikidata.org/entity/Q97986974,100433
http://www.wikidata.org/entity/Q97988037,135658
http://www.wikidata.org/entity/Q97986703,152966
http://www.wikidata.org/entity/Q97988333,100419
http://www.wikidata.org/entity/Q97984594,101375
http://www.wikidata.org/entity/Q97984495,113002
http://www.wikidata.org/entity/Q97987667,119167
http://www.wikidata.org/entity/Q97985819,135955
http://www.wikidata.org/entity/Q97986469,152161
http://www.wikidata.org/entity/Q97987359,99065
http://www.wikidata.org/entity/Q97984924,100093
http://www.wikidata.org/entity/Q97988581,100435
http://www.wikidata.org/entity/Q97985163,100554
http://www.wikidata.org/entity/Q97986787,100594
http://www.wikidata.org/entity/Q97984804,100699
http://www.wikidata.org/entity/Q97987581,101026
http://www.wikidata.org/entity/Q97984988,101633
http://www.wikidata.org/entity/Q97988112,135925
http://www.wikidata.org/entity/Q97986768,152212
http://www.wikidata.org/entity/Q97988186,182711
http://www.wikidata.org/entity/Q97986130,99317
http://www.wikidata.org/entity/Q97983524,99402
http://www.wikidata.org/entity/Q1432113,99403
http://www.wikidata.org/entity/Q97987147,99917
http://www.wikidata.org/entity/Q97986449,100038
http://www.wikidata.org/entity/Q97983950,100086
http://www.wikidata.org/entity/Q97985081,100711
http://www.wikidata.org/entity/Q97985083,100745
http://www.wikidata.org/entity/Q97985815,182684
http://www.wikidata.org/entity/Q97987545,99295
http://www.wikidata.org/entity/Q97984578,99378
http://www.wikidata.org/entity/Q7168402,99418
http://www.wikidata.org/entity/Q97984749,99634
http://www.wikidata.org/entity/Q97988181,99714
http://www.wikidata.org/entity/Q97987426,101128
http://www.wikidata.org/entity/Q97984215,113490
http://www.wikidata.org/entity/Q97985067,136598
http://www.wikidata.org/entity/Q97988144,182710
http://www.wikidata.org/entity/Q97984436,99076
http://www.wikidata.org/entity/Q97986296,99092
http://www.wikidata.org/entity/Q97985269,99177
http://www.wikidata.org/entity/Q97985458,99232
http://www.wikidata.org/entity/Q97986783,99274
http://www.wikidata.org/entity/Q97985080,99529
http://www.wikidata.org/entity/Q97985954,99585
http://www.wikidata.org/entity/Q97984794,99895
http://www.wikidata.org/entity/Q97983679,99147
http://www.wikidata.org/entity/Q97986367,100684
http://www.wikidata.org/entity/Q97984528,101036
http://www.wikidata.org/entity/Q97988005,101575
http://www.wikidata.org/entity/Q97987086,101623
http://www.wikidata.org/entity/Q97984817,110821
http://www.wikidata.org/entity/Q97986083,119235
http://www.wikidata.org/entity/Q97985075,152191
http://www.wikidata.org/entity/Q97983682,99143
http://www.wikidata.org/entity/Q97984505,99266
http://www.wikidata.org/entity/Q97984985,99277
http://www.wikidata.org/entity/Q97984432,99284
http://www.wikidata.org/entity/Q97986621,99437
http://www.wikidata.org/entity/Q97988074,99475
http://www.wikidata.org/entity/Q97986625,99597
http://www.wikidata.org/entity/Q97984149,99962
http://www.wikidata.org/entity/Q97985291,101338
http://www.wikidata.org/entity/Q97984633,111114
http://www.wikidata.org/entity/Q97986036,112093
http://www.wikidata.org/entity/Q97983406,152183
http://www.wikidata.org/entity/Q97987609,99141
http://www.wikidata.org/entity/Q97985072,99821
http://www.wikidata.org/entity/Q97986064,100121
http://www.wikidata.org/entity/Q97984159,100204
http://www.wikidata.org/entity/Q97984812,100813
http://www.wikidata.org/entity/Q97985631,100950
http://www.wikidata.org/entity/Q97983741,101031
http://www.wikidata.org/entity/Q97983494,152939
http://www.wikidata.org/entity/Q84710716,99749
http://www.wikidata.org/entity/Q97985026,99942
http://www.wikidata.org/entity/Q97988397,99360
http://www.wikidata.org/entity/Q97987063,100277
http://www.wikidata.org/entity/Q97986307,100347
http://www.wikidata.org/entity/Q97985306,101306
http://www.wikidata.org/entity/Q97984172,101413
http://www.wikidata.org/entity/Q97984369,101594
http://www.wikidata.org/entity/Q97987769,101717
http://www.wikidata.org/entity/Q97984277,153445
http://www.wikidata.org/entity/Q97986927,99373
http://www.wikidata.org/entity/Q97983316,99557
http://www.wikidata.org/entity/Q97984621,100308
http://www.wikidata.org/entity/Q97983211,100669
http://www.wikidata.org/entity/Q97984414,101074
http://www.wikidata.org/entity/Q97987855,101249
http://www.wikidata.org/entity/Q97988448,101265
http://www.wikidata.org/entity/Q97984163,152200
http://www.wikidata.org/entity/Q97984477,152218
http://www.wikidata.org/entity/Q97984635,99159
http://www.wikidata.org/entity/Q97987364,100722
http://www.wikidata.org/entity/Q97986990,118890
http://www.wikidata.org/entity/Q97986620,182695
http://www.wikidata.org/entity/Q97986018,99462
http://www.wikidata.org/entity/Q97985204,99523
http://www.wikidata.org/entity/Q97988525,101791
http://www.wikidata.org/entity/Q97984141,99154
http://www.wikidata.org/entity/Q97988206,153446
http://www.wikidata.org/entity/Q97986464,119655
http://www.wikidata.org/entity/Q97985648,100061
http://www.wikidata.org/entity/Q97988322,152170
http://www.wikidata.org/entity/Q97983332,152197
http://www.wikidata.org/entity/Q97984462,99175
http://www.wikidata.org/entity/Q97984298,99397
http://www.wikidata.org/entity/Q97984809,99468
http://www.wikidata.org/entity/Q97987303,99524
http://www.wikidata.org/entity/Q97986609,100402
http://www.wikidata.org/entity/Q97984582,100430
http://www.wikidata.org/entity/Q97983230,100825
http://www.wikidata.org/entity/Q97983280,100880
http://www.wikidata.org/entity/Q97987774,100919
http://www.wikidata.org/entity/Q97987387,101445
http://www.wikidata.org/entity/Q97987396,101573
http://www.wikidata.org/entity/Q97988224,101690
http://www.wikidata.org/entity/Q97983358,101695
http://www.wikidata.org/entity/Q97986193,101696
http://www.wikidata.org/entity/Q97987027,182701
http://www.wikidata.org/entity/Q97987706,99285
http://www.wikidata.org/entity/Q97987854,99422
http://www.wikidata.org/entity/Q97983718,99748
http://www.wikidata.org/entity/Q97984491,99799
http://www.wikidata.org/entity/Q97986647,99853
http://www.wikidata.org/entity/Q97988253,100036
http://www.wikidata.org/entity/Q97984973,100105
http://www.wikidata.org/entity/Q97987792,100147
http://www.wikidata.org/entity/Q97985488,100362
http://www.wikidata.org/entity/Q97983930,100565
http://www.wikidata.org/entity/Q97983977,100649
